Noise,N,Kernel,State,Regular,Optimization,N_per_Time,RMSE,MAE,R2,NLPD,MSLL,CRPS,sMSE,Coverage,NLML
0.01,50,Matern 3/2,X,Yes,Default,1,0.000421972641929606,0.000334085492182126,0.999966371595422,-5.71930892728544,-4.52021399658466,0.000344143971205824,3.35611477685392e-05,1,-73.6700658896837
0.01,50,Matern 3/2,Y,Yes,Default,1,5.47672529456057e-06,3.87740805307823e-06,-0.00765041429009217,-5.98880124828987,4.70663716431982,0.00023370706003346,1.00563511346151,1,-299.43610234301
0.01,50,Matern 3/2,Z,Yes,Default,1,0.000621559131971681,0.000491536993292456,0.999927047329874,-5.64435511332027,-4.44538656789673,0.000408605519886568,7.28067647853948e-05,1,-71.1722840703075
0.01,50,Matern 5/2,X,Yes,Default,1,0.000431302849165184,0.000331602512677997,0.999964868044175,-5.78651134857392,-4.58741641787314,0.000327862696672217,3.50616919136483e-05,1,-35.2386148296362
0.01,50,Matern 5/2,Y,Yes,Default,1,5.47672562833851e-06,3.87740837654564e-06,-0.00765053711220443,-5.98880124827382,4.70663716433586,0.000233707060038241,1.00563523603798,1,-299.436102342291
0.01,50,Matern 5/2,Z,Yes,Default,1,0.000536862516334677,0.000413368703988617,0.999945574496645,-5.73580780784265,-4.5368392624191,0.000364632919968945,5.43166523481485e-05,1,-32.4788069045471
0.01,50,RatQuad,X,Yes,Default,1,0.000523011302705348,0.000382789105509884,0.999948339355176,-5.79494394825871,-4.59584901755792,0.000344692994072964,5.15573235338673e-05,0.998,6.92739779590313
0.01,50,RatQuad,Y,Yes,Default,1,5.47672570107355e-06,3.87740844657971e-06,-0.00765056387692065,-5.98880124819887,4.70663716441082,0.000233707060055982,1.00563526274917,1,-299.436102338556
0.01,50,RatQuad,Z,Yes,Default,1,0.000524887798487715,0.000404212759741699,0.999947975340838,-5.78464556474079,-4.58567701931725,0.000348939243391578,5.19206098436365e-05,1,0.391207224109394
0.05,5,SqExp,X,Yes,Default,1,0.0133461404040652,0.00826250499856978,0.966360537133637,-2.7736645604588,-1.77746049895658,0.00770450985030883,0.0335721839406298,1,64.8951339558404
0.05,5,SqExp,Y,Yes,Default,1,7.0030906820011e-06,4.47724424019516e-06,-0.647583644697286,-5.98879172396175,4.39224091358923,0.00023371465909911,1.64428847740789,1,-29.9438299669562
0.05,5,SqExp,Z,Yes,Default,1,0.0134816393383084,0.00929528332260884,0.965678860506577,-2.80400697814128,-1.80812879476931,0.00773191076617626,0.0342524972144365,1,0.92455261288807
0.05,5,Matern 1/2,X,Yes,Default,1,0.0140012921049955,0.00937499659421591,0.962976803985132,-2.25262458594842,-1.25642052444619,0.0115705710890333,0.0369491496228385,0.998,100.827480281934
0.05,5,Matern 1/2,Y,Yes,Default,1,7.00309090665686e-06,4.47724366882118e-06,-0.647583750404661,-5.98879172395186,4.39224091359912,0.000233714659102309,1.64428858290385,1,-29.9438300046287
0.05,5,Matern 1/2,Z,Yes,Default,1,0.0126476009320935,0.00784826608267524,0.969794043206606,-2.18837324373618,-1.19249506036421,0.0119722083243407,0.030145544879807,0.998,2.91263906289468
0.05,5,Matern 3/2,X,Yes,Default,1,0.0141506190674624,0.00884703791137158,0.962182871104942,-2.95242112942936,-1.95621706792714,0.00702584394864252,0.037741494637268,0.856,48.141314909807
